item_date,customer,country,status,item type,application,width,product_ref,delivery date,quantity_tons_log,thickness_log,selling_price_log,Date_difference,item_date_day,item_date_month,item_date_year
2021-03-08,30160001.0,28.0,1.0,5.0,41.0,1500.0,611993.0,2020-10-01,3.833769824895356,-0.35667494393873245,6.6052979209482015,-158,8,3,2021
2021-03-08,30160001.0,28.0,1.0,5.0,41.0,1500.0,611993.0,2020-10-01,3.725360089517133,-0.2231435513142097,6.57507584059962,-158,8,3,2021
2021-03-08,30160001.0,28.0,1.0,5.0,41.0,1100.0,611993.0,2020-10-01,3.894273502053878,0.0,6.646390514847729,-158,8,3,2021
2021-03-08,30160001.0,28.0,1.0,5.0,41.0,1250.0,611993.0,2020-10-01,3.9041167437474313,0.4054651081081644,6.499787040655854,-158,8,3,2021
2021-03-08,30160001.0,28.0,1.0,5.0,41.0,1250.0,611993.0,2020-10-01,3.793707769453293,-0.35667494393873245,6.573680166960646,-158,8,3,2021
2021-03-08,30160001.0,28.0,1.0,5.0,41.0,840.0,611993.0,2020-10-01,4.250148559138565,-0.35667494393873245,6.655440350367647,-158,8,3,2021
2021-03-08,30160001.0,28.0,1.0,5.0,41.0,1000.0,611993.0,2020-10-01,3.948923397949129,0.0,6.579251212010101,-158,8,3,2021
2021-03-08,30160001.0,28.0,1.0,5.0,41.0,1500.0,611993.0,2020-10-01,3.5092219936618587,-0.2231435513142097,6.648984550024776,-158,8,3,2021
2021-03-08,30160001.0,28.0,1.0,5.0,41.0,840.0,611993.0,2020-10-01,4.266221273395335,-0.2231435513142097,6.646390514847729,-158,8,3,2021
2021-03-08,30160001.0,28.0,1.0,5.0,41.0,834.0,611993.0,2020-10-01,3.9240678458184415,-0.35667494393873245,6.656726524178391,-158,8,3,2021
2021-03-08,30160001.0,28.0,1.0,5.0,41.0,936.0,611993.0,2020-10-01,3.7635900354658296,-0.5108256237659907,6.687108607866515,-158,8,3,2021
2021-03-08,30160001.0,28.0,1.0,5.0,41.0,944.0,611993.0,2020-10-01,4.185192446535905,-0.35667494393873245,6.630683385642372,-158,8,3,2021
2021-03-08,30160001.0,28.0,1.0,5.0,41.0,1500.0,611993.0,2020-10-01,4.044251058499549,0.4054651081081644,6.523562306149512,-158,8,3,2021
2021-03-08,30160001.0,28.0,1.0,5.0,41.0,851.0,611993.0,2020-10-01,3.5328490292557952,-0.7985076962177716,6.80903930604298,-158,8,3,2021
2021-03-08,30160001.0,28.0,1.0,5.0,41.0,1036.0,611993.0,2020-10-01,3.4817845764602855,-0.5108256237659907,6.684611727667927,-158,8,3,2021
2021-03-08,30160001.0,28.0,1.0,5.0,41.0,1120.0,611993.0,2020-10-01,3.6206929278896745,-0.5108256237659907,6.665683717782408,-158,8,3,2021
2021-03-08,30160001.0,28.0,1.0,5.0,41.0,1051.0,611993.0,2020-10-01,3.5258048617347213,-0.7985076962177716,6.879355804460439,-158,8,3,2021
2021-03-08,30160001.0,28.0,1.0,5.0,41.0,1500.0,611993.0,2020-10-01,3.684707156171536,-0.35667494393873245,6.617402977974478,-158,8,3,2021
2021-03-08,30160001.0,28.0,1.0,5.0,41.0,1030.0,611993.0,2020-10-01,3.700185582537278,-0.843970070294529,6.748759547491679,-158,8,3,2021
2021-03-08,30160001.0,28.0,1.0,5.0,41.0,1010.0,611993.0,2020-10-01,3.4646189983566127,-0.843970070294529,6.752270376141742,-158,8,3,2021
2021-03-08,30160001.0,28.0,1.0,5.0,41.0,1000.0,611993.0,2020-10-01,4.531677657533115,0.0,6.551080335043404,-158,8,3,2021
2021-03-08,30160001.0,28.0,1.0,5.0,41.0,1250.0,611993.0,2020-10-01,4.277539413000504,0.0,6.539585955617669,-158,8,3,2021
2021-03-08,30160001.0,28.0,1.0,5.0,41.0,1500.0,611993.0,2020-10-01,4.128085187888775,0.0,6.542471960506805,-158,8,3,2021
2021-03-08,30160001.0,28.0,1.0,5.0,41.0,1000.0,611993.0,2020-10-01,3.565449070381872,0.22314355131420976,6.52649485957079,-158,8,3,2021
2021-03-08,30160001.0,28.0,1.0,5.0,41.0,1000.0,611993.0,2020-10-01,3.63129366131355,-0.5108256237659907,6.61472560020376,-158,8,3,2021
2021-03-08,30160001.0,28.0,1.0,5.0,41.0,1250.0,611993.0,2020-10-01,3.775589123511074,-0.5978370007556204,6.628041376179533,-158,8,3,2021
2021-03-08,30332631.0,77.0,1.0,5.0,10.0,1965.0,640405.0,2021-03-01,4.309817150520066,1.6094379124341003,6.70808408385307,-7,8,3,2021
2021-03-08,30332631.0,77.0,1.0,5.0,10.0,1965.0,640405.0,2021-03-01,3.227761540506773,1.6094379124341003,6.70196036600254,-7,8,3,2021
2021-03-08,30332631.0,77.0,1.0,5.0,10.0,1965.0,640405.0,2021-03-01,3.8747224662163466,1.6094379124341003,6.716594773520978,-7,8,3,2021
2021-03-08,30332631.0,77.0,1.0,5.0,10.0,1965.0,640405.0,2021-03-01,4.2789287391649875,1.791759469228055,6.710523109452428,-7,8,3,2021
2021-03-08,30332631.0,77.0,1.0,5.0,10.0,1965.0,640405.0,2021-03-01,3.9243666433032445,1.0986122886681098,6.716594773520978,-7,8,3,2021
2021-03-08,30332631.0,77.0,1.0,5.0,10.0,1965.0,640405.0,2021-03-01,4.0606739823186615,1.3862943611198906,6.70073110954781,-7,8,3,2021
2021-03-08,30332631.0,77.0,1.0,5.0,10.0,1965.0,640405.0,2021-03-01,3.3339196135442077,1.3862943611198906,6.70808408385307,-7,8,3,2021
2021-03-08,30332631.0,77.0,1.0,5.0,10.0,1965.0,640405.0,2021-03-01,3.356268963493938,1.6094379124341003,6.7464121285733745,-7,8,3,2021
2021-03-08,30332631.0,77.0,1.0,5.0,10.0,1965.0,640405.0,2021-03-01,3.966130705458093,1.6094379124341003,6.748759547491679,-7,8,3,2021
2021-03-08,30332631.0,77.0,1.0,5.0,10.0,1965.0,640405.0,2021-03-01,4.026474224208636,1.3862943611198906,6.742880635791903,-7,8,3,2021
2021-03-08,30332631.0,77.0,1.0,5.0,10.0,1965.0,640405.0,2021-03-01,3.5183002574696696,1.791759469228055,6.714170529909472,-7,8,3,2021
2021-03-08,30332631.0,77.0,1.0,5.0,10.0,1965.0,640405.0,2021-03-01,3.4586666465717926,1.6094379124341003,6.7464121285733745,-7,8,3,2021
2021-03-08,30332631.0,77.0,1.0,5.0,10.0,1965.0,640405.0,2021-03-01,3.263635250992706,1.791759469228055,6.736966958001855,-7,8,3,2021
2021-03-08,30218904.0,78.0,1.0,5.0,10.0,1250.0,611993.0,2021-03-01,3.3885739270650936,-0.35667494393873245,6.853299093186078,-7,8,3,2021
2021-03-08,30332631.0,77.0,2.0,5.0,10.0,1965.0,640405.0,2021-03-01,1.568335036178597,1.6094379124341003,6.422217062276239,-7,8,3,2021
2021-03-08,30332631.0,77.0,2.0,5.0,10.0,1965.0,640405.0,2021-03-01,2.033314567924815,1.0986122886681098,6.422217062276239,-7,8,3,2021
2021-03-08,30332631.0,77.0,2.0,5.0,10.0,1965.0,640405.0,2021-03-01,1.483774917815063,1.3862943611198906,6.422217062276239,-7,8,3,2021
2021-03-08,30332631.0,77.0,2.0,5.0,10.0,1965.0,640405.0,2021-03-01,2.3208166898090146,1.791759469228055,6.422217062276239,-7,8,3,2021
2021-03-08,30332631.0,77.0,2.0,5.0,10.0,1965.0,640405.0,2021-03-01,1.9198696303081724,1.3862943611198906,6.422217062276239,-7,8,3,2021
2021-03-05,30202938.0,25.0,1.0,5.0,41.0,1170.0,1670798778.0,2021-01-01,5.077554453639192,1.3862943611198906,6.546785410760524,-63,5,3,2021
2021-03-05,30197271.0,26.0,1.0,5.0,10.0,1340.0,628377.0,2021-01-01,4.722188053422366,-0.916290731874155,6.699500340161678,-63,5,3,2021
2021-03-05,30197529.0,25.0,1.0,5.0,26.0,1313.0,628377.0,2021-01-01,4.203984817465735,-0.2876820724517809,6.590301048196686,-63,5,3,2021
2021-03-05,30267018.0,32.0,1.0,5.0,41.0,1220.0,611993.0,2021-01-01,3.8622156605758042,-0.3011050927839216,6.882437470997847,-63,5,3,2021
2021-03-05,30197529.0,25.0,1.0,5.0,26.0,1168.0,628377.0,2021-01-01,3.7946124114317565,-0.4620354595965587,6.61338421837956,-63,5,3,2021
2021-03-05,30211560.0,28.0,1.0,5.0,10.0,1650.0,640665.0,2021-03-01,4.7907491350480145,2.4840729690394228,6.486160788944089,-4,5,3,2021
2021-03-05,30198657.0,32.0,1.0,3.0,41.0,1067.0,1721130331.0,2021-03-01,6.0058068936768985,-0.9675840262617056,6.579251212010101,-4,5,3,2021
2021-03-05,30205825.0,25.0,1.0,3.0,10.0,1250.0,164141591.0,2021-02-01,4.38986452339143,0.6931471805599453,6.695798917058491,-32,5,3,2021
2021-03-05,30267096.0,32.0,1.0,3.0,5.0,725.0,1671876026.0,2021-01-01,3.3730789592054116,0.5877866649021191,6.643789733147672,-63,5,3,2021
2021-03-05,30205825.0,25.0,1.0,3.0,10.0,1250.0,164141591.0,2021-02-01,5.019914210822518,1.0986122886681098,6.680854678790215,-32,5,3,2021
2021-03-05,30205825.0,25.0,1.0,3.0,10.0,1500.0,164141591.0,2021-02-01,4.699367412143749,1.0986122886681098,6.677083461247136,-32,5,3,2021
2021-03-05,30267018.0,32.0,1.0,3.0,41.0,1220.0,611993.0,2021-01-01,3.5386460005114597,-0.3011050927839216,6.744059186311348,-63,5,3,2021
2021-03-05,30267018.0,32.0,1.0,3.0,41.0,1220.0,611993.0,2021-01-01,3.4792519247070866,-0.3011050927839216,6.74993119378857,-63,5,3,2021
2021-03-05,30267018.0,32.0,1.0,3.0,41.0,1220.0,611993.0,2021-01-01,3.516132096553431,-0.3011050927839216,6.75343791859778,-63,5,3,2021
2021-03-05,30266602.0,32.0,1.0,5.0,66.0,1360.0,640665.0,2021-01-01,4.228753436517784,0.9162907318741551,6.51025834052315,-63,5,3,2021
2021-03-05,30217607.0,27.0,1.0,3.0,10.0,1370.0,640665.0,2021-03-01,2.7271288690174047,1.1085626195212777,6.647688373563329,-4,5,3,2021
2021-03-04,30267018.0,32.0,1.0,5.0,41.0,1268.0,611993.0,2021-01-01,3.162432475261816,-0.030459207484708574,6.897704943128636,-62,4,3,2021
2021-03-04,30267018.0,32.0,1.0,5.0,41.0,1268.0,611993.0,2021-01-01,3.2884337623819366,-0.030459207484708574,6.964135612418245,-62,4,3,2021
2021-03-04,30205825.0,25.0,4.0,3.0,10.0,1250.0,1668701718.0,2021-03-01,3.266481802451093,-0.2876820724517809,6.931471805599453,-3,4,3,2021
2021-03-04,30205825.0,25.0,4.0,3.0,10.0,1250.0,1668701718.0,2021-03-01,3.5497961420671182,-0.5108256237659907,6.956545443151569,-3,4,3,2021
2021-03-04,30201846.0,25.0,1.0,5.0,10.0,1500.0,1668701718.0,2021-03-01,2.6734544871723394,-0.2876820724517809,6.949856455000773,-3,4,3,2021
2021-03-04,30201846.0,25.0,1.0,5.0,10.0,1500.0,1668701718.0,2021-03-01,3.6920614469508006,0.0,6.912742820493176,-3,4,3,2021
2021-03-04,30201846.0,25.0,1.0,5.0,10.0,1350.0,1668701718.0,2021-03-01,2.829508843801491,0.22314355131420976,6.892641641172089,-3,4,3,2021
2021-03-04,30201846.0,25.0,1.0,5.0,10.0,1500.0,1668701718.0,2021-03-01,2.8607784022576586,0.22314355131420976,6.892641641172089,-3,4,3,2021
2021-03-04,30201846.0,25.0,1.0,5.0,10.0,1500.0,1668701718.0,2021-03-01,2.844354993545607,0.4054651081081644,6.872128101338986,-3,4,3,2021
2021-03-04,30201846.0,25.0,1.0,5.0,10.0,1500.0,1668701718.0,2021-03-01,4.252317262813852,0.6931471805599453,6.855408798609928,-3,4,3,2021
2021-03-04,30201846.0,25.0,1.0,5.0,10.0,1500.0,1668701718.0,2021-03-01,2.9121068213006187,0.9162907318741551,6.842683282238422,-3,4,3,2021
2021-03-04,30201846.0,25.0,1.0,5.0,10.0,1250.0,1668701718.0,2021-03-01,2.8621773503669123,1.0986122886681098,6.836259277277067,-3,4,3,2021
2021-03-04,30201846.0,25.0,1.0,5.0,10.0,1500.0,1668701718.0,2021-03-01,4.772172824174064,1.0986122886681098,6.834108738813838,-3,4,3,2021
2021-03-04,30201846.0,25.0,1.0,5.0,10.0,1500.0,1668701718.0,2021-03-01,3.030980009200632,1.3862943611198906,6.834108738813838,-3,4,3,2021
2021-03-04,30202645.0,32.0,1.0,5.0,10.0,1500.0,640405.0,2021-01-01,4.66498203335755,2.301584592660462,6.803505257608338,-62,4,3,2021
2021-03-04,30202645.0,32.0,1.0,5.0,10.0,1500.0,640665.0,2021-01-01,5.822523119806369,1.0986122886681098,6.693323668269949,-62,4,3,2021
2021-03-04,30202645.0,32.0,1.0,5.0,10.0,1500.0,1670798778.0,2021-01-01,4.845170832343158,1.791759469228055,6.74993119378857,-62,4,3,2021
2021-03-04,30157092.0,77.0,1.0,3.0,41.0,1100.0,611993.0,2021-01-01,3.2885895079746934,-0.5108256237659907,6.791828020305972,-62,4,3,2021
2021-03-04,30157092.0,77.0,1.0,3.0,41.0,1058.0,611993.0,2021-01-01,3.1263346939867813,-0.916290731874155,6.912693068011761,-62,4,3,2021
2021-03-04,30157092.0,77.0,1.0,3.0,41.0,1250.0,611993.0,2021-01-01,3.400027318738767,-0.916290731874155,6.884015712099396,-62,4,3,2021
2021-03-04,30157092.0,77.0,1.0,3.0,41.0,1100.0,611993.0,2021-01-01,4.090986056416592,-0.5108256237659907,6.7725424735750765,-62,4,3,2021
2021-03-04,30157092.0,77.0,1.0,3.0,41.0,1100.0,611993.0,2021-01-01,4.678829017864847,-0.5108256237659907,6.753391243062753,-62,4,3,2021
2021-03-04,30157092.0,77.0,1.0,3.0,41.0,1058.0,611993.0,2021-01-01,4.011157186230204,-0.916290731874155,6.892529959809054,-62,4,3,2021
2021-03-04,30157092.0,77.0,1.0,3.0,41.0,1058.0,611993.0,2021-01-01,4.683017296485829,-0.916290731874155,6.878697151382124,-62,4,3,2021
2021-03-04,30157092.0,77.0,1.0,3.0,41.0,1250.0,611993.0,2021-01-01,3.979034607790338,-0.916290731874155,6.872625386998399,-62,4,3,2021
2021-03-04,30157092.0,77.0,1.0,3.0,41.0,1250.0,611993.0,2021-01-01,4.632791856890965,-0.916290731874155,6.86061125917332,-62,4,3,2021
2021-03-04,30161856.0,26.0,6.0,3.0,41.0,1200.0,1668701718.0,2021-03-01,2.1421281182057843,0.47000362924573563,6.970730078143525,-3,4,3,2021
2021-03-04,30357498.0,25.0,4.0,3.0,10.0,1285.0,1668701718.0,2021-03-01,2.6420101421986053,1.252762968495368,6.928537818164665,-3,4,3,2021
2021-03-04,30279818.0,77.0,0.0,5.0,42.0,1965.0,640405.0,2021-03-01,4.055302476300692,1.0986122886681098,6.720220155135295,-3,4,3,2021
2021-03-04,30202645.0,32.0,1.0,3.0,10.0,1069.0,611993.0,2021-02-01,2.928126444500206,-0.6539264674066639,7.0587581525186645,-31,4,3,2021
2021-03-04,30202645.0,32.0,1.0,3.0,10.0,1069.0,611993.0,2021-02-01,2.6045701340698852,-0.6539264674066639,7.10085190894405,-31,4,3,2021
2021-03-04,30160378.0,78.0,2.0,5.0,41.0,1500.0,611993.0,2021-03-01,1.1021171142518678,-0.35667494393873245,6.422217062276239,-3,4,3,2021
2021-03-04,30205888.0,25.0,1.0,5.0,41.0,1240.0,611993.0,2021-01-01,3.6840208054733545,-0.5108256237659907,6.957497370876951,-62,4,3,2021
2021-03-04,30205888.0,25.0,1.0,5.0,41.0,1240.0,611993.0,2021-01-01,4.457477644388058,-0.5108256237659907,6.946975992135418,-62,4,3,2021
2021-03-03,30267349.0,84.0,4.0,5.0,10.0,1475.0,164141591.0,2021-01-01,2.02059022423097,0.6931471805599453,6.913210372865072,-61,3,3,2021
2021-03-03,30267349.0,84.0,4.0,5.0,10.0,1485.0,1670798778.0,2021-01-01,2.1367995646729407,1.3862943611198906,6.79896667190533,-61,3,3,2021
2021-03-03,30267349.0,84.0,4.0,5.0,10.0,1520.0,1670798778.0,2021-01-01,2.103742519786555,1.0986122886681098,6.806995275830989,-61,3,3,2021
2021-03-03,30406116.0,25.0,1.0,3.0,10.0,1580.0,640665.0,2021-03-01,3.230404448176179,1.3862943611198906,7.050989447068045,-2,3,3,2021
2021-03-03,30406116.0,25.0,1.0,3.0,10.0,1880.0,640665.0,2021-03-01,3.4589582903360054,1.6094379124341003,7.063903961472068,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1180.0,164141591.0,2021-03-01,0.4686157371939772,0.8109302162163288,6.815639990074331,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1294.0,164141591.0,2021-03-01,3.723149823451355,0.8109302162163288,6.823286122355687,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1318.0,164141591.0,2021-03-01,1.8667978643445347,0.8109302162163288,6.815639990074331,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1216.0,164141591.0,2021-03-01,1.0588757517005962,0.6151856390902335,6.8501261661455,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1330.0,164141591.0,2021-03-01,-0.43415225039812677,0.6151856390902335,6.853299093186078,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1183.0,164141591.0,2021-03-01,2.188715162744421,0.7654678421395714,6.823286122355687,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1306.0,164141591.0,2021-03-01,-0.43415225039812677,0.8109302162163288,6.829793737512425,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1489.0,164141591.0,2021-03-01,2.2843687460456756,0.8109302162163288,6.824373670043086,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1495.0,164141591.0,2021-03-01,1.9161691899013487,0.8109302162163288,6.831953565565855,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1336.0,164141591.0,2021-03-01,1.699480808423156,0.8544153281560676,6.825460036255307,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1100.0,164141591.0,2021-03-01,1.7153428407924363,0.9162907318741551,6.833031732786201,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1162.0,164141591.0,2021-03-01,1.7036075242197637,0.9162907318741551,6.837332814685591,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1194.0,164141591.0,2021-03-01,0.45728243816503594,0.9162907318741551,6.829793737512425,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1264.0,164141591.0,2021-03-01,1.9106320271394532,0.9162907318741551,6.827629234502852,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1306.0,164141591.0,2021-03-01,1.9559928777913025,0.9162907318741551,6.829793737512425,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1346.0,164141591.0,2021-03-01,1.9620052881532035,0.9162907318741551,6.827629234502852,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1405.0,164141591.0,2021-03-01,0.9810348598731867,0.9162907318741551,6.839476438228843,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1410.0,164141591.0,2021-03-01,1.9657080016902344,0.9162907318741551,6.839476438228843,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1442.0,164141591.0,2021-03-01,1.9973926053434805,0.9162907318741551,6.839476438228843,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1100.0,164141591.0,2021-03-01,1.6997484813500061,1.0116009116784799,6.828712071641684,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1168.0,164141591.0,2021-03-01,0.8014625249583758,1.0473189942805592,6.833031732786201,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1054.0,164141591.0,2021-03-01,1.797628703857171,1.0986122886681098,6.825460036255307,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1054.0,164141591.0,2021-03-01,1.5594464074036158,1.0986122886681098,6.821107472256465,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1100.0,164141591.0,2021-03-01,2.1882847049368026,1.0986122886681098,6.814542897259958,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1100.0,164141591.0,2021-03-01,-0.43415225039812677,1.0986122886681098,6.814542897259958,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1194.0,164141591.0,2021-03-01,3.856567829360753,1.0986122886681098,6.815639990074331,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1194.0,164141591.0,2021-03-01,2.0452903946336836,1.0986122886681098,6.811244378601294,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1264.0,164141591.0,2021-03-01,1.61397866698653,1.0986122886681098,6.815639990074331,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1264.0,164141591.0,2021-03-01,1.295942961094582,1.0986122886681098,6.80903930604298,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1294.0,164141591.0,2021-03-01,-0.012180088025062914,1.0986122886681098,6.815639990074331,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1306.0,164141591.0,2021-03-01,1.368131981376901,1.0986122886681098,6.82001636467413,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1346.0,164141591.0,2021-03-01,1.6539191459097933,1.0986122886681098,6.814542897259958,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1405.0,164141591.0,2021-03-01,0.06560587943298635,1.0986122886681098,6.81783057145415,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1410.0,164141591.0,2021-03-01,1.7090011860898024,1.0986122886681098,6.807934943699926,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1501.0,164141591.0,2021-03-01,1.681511174296661,1.0986122886681098,6.807934943699926,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1354.0,164141591.0,2021-03-01,0.7026180554033391,1.1786549963416462,6.81783057145415,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1060.0,164141591.0,2021-03-01,1.8188862884394172,0.8109302162163288,6.851184927493743,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,917.0,164141591.0,2021-03-01,2.049788925822932,1.0986122886681098,6.846943139585379,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,988.0,164141591.0,2021-03-01,0.4904467297040085,0.8109302162163288,6.863803391452954,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,982.0,164141591.0,2021-03-01,1.6148748437007043,0.8544153281560676,6.862757913051401,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1465.0,164141591.0,2021-03-01,1.0853374296568357,1.0116009116784799,6.8501261661455,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1465.0,164141591.0,2021-03-01,2.1155250641124876,1.0986122886681098,6.846943139585379,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1465.0,164141591.0,2021-03-01,1.896141962828188,1.0986122886681098,6.852242569051878,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1177.0,164141591.0,2021-03-01,2.0016689073660436,0.6151856390902335,6.843749949006225,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1216.0,164141591.0,2021-03-01,0.38097867204528524,0.6151856390902335,6.836259277277067,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1250.0,164141591.0,2021-03-01,1.5239239185339144,0.0,6.870053411798126,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1240.0,164141591.0,2021-03-01,1.6627615300997318,0.3364722366212129,6.862757913051401,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1084.0,164141591.0,2021-03-01,1.214851703925673,0.4054651081081644,6.852242569051878,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1100.0,164141591.0,2021-03-01,1.713900501236243,0.4054651081081644,6.853299093186078,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1194.0,164141591.0,2021-03-01,-0.43415225039812677,0.4054651081081644,6.854354502255021,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1196.0,164141591.0,2021-03-01,2.0130399745493306,0.4054651081081644,6.843749949006225,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1222.0,164141591.0,2021-03-01,4.023241390617353,0.4054651081081644,6.843749949006225,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1264.0,164141591.0,2021-03-01,0.1953825873045737,0.4054651081081644,6.853299093186078,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1306.0,164141591.0,2021-03-01,2.1513814760246035,0.4054651081081644,6.84587987526405,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1335.0,164141591.0,2021-03-01,1.4743988270117752,0.4054651081081644,6.849066282633458,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1346.0,164141591.0,2021-03-01,1.0641402001292897,0.4054651081081644,6.844815479208263,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1422.0,164141591.0,2021-03-01,1.142554182437355,0.4054651081081644,6.848005274576363,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1442.0,164141591.0,2021-03-01,1.5302263982901594,0.4054651081081644,6.844815479208263,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,874.0,164141591.0,2021-03-01,2.2818811882613477,0.5596157879354227,6.872128101338986,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,960.0,164141591.0,2021-03-01,0.7276756098401301,0.5596157879354227,6.852242569051878,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1060.0,164141591.0,2021-03-01,-0.2769978576899705,0.5596157879354227,6.855408798609928,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1100.0,164141591.0,2021-03-01,3.9988279808517713,0.5596157879354227,6.846943139585379,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1162.0,164141591.0,2021-03-01,2.213432052862052,0.5596157879354227,6.842683282238422,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1194.0,164141591.0,2021-03-01,-0.43415225039812677,0.5596157879354227,6.848005274576363,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1208.0,164141591.0,2021-03-01,0.029961559958716594,0.5596157879354227,6.849066282633458,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1306.0,164141591.0,2021-03-01,1.8693696369815858,0.5596157879354227,6.843749949006225,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1330.0,164141591.0,2021-03-01,0.07044291366745616,0.5596157879354227,6.854354502255021,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1410.0,164141591.0,2021-03-01,2.1323205430068395,0.5596157879354227,6.844815479208263,-2,3,3,2021
2021-03-03,30153920.0,25.0,1.0,5.0,41.0,1327.0,164141591.0,2021-03-01,1.2588277675092223,0.6151856390902335,6.854354502255021,-2,3,3,2021
